id,text
1499990123706224642,@CNNIndonesia bagus ini abis ntu kirim ke papua bukan buat perang  yaa tp  dandutan sama sodara KKBnya tutung disana qkwkwk
1499989905270657028,"@NothingElse276 Itu mama ganteng dari Papua🤩 wanita kocak , ramah baik hati , rame tuh di tiktok😅"
1499989588970184708,"@ABSetyono @kemkominfo Kami sangat mengecam insiden pembunuhan dan tindakan kekerasan fisik yang akibatkan hilangnya nyawa para pekerja dan teknisi lapangan PT PTT di tengah upaya menjalankan tugas melakukan percepatan pemerataan konektivitas digital di Indonesia &amp; secara khusus di Papua.
@PlateJohnny"
1499989200405680128,"@AlexanderRahar2 @lilik_triani @indrasemanggi @Ayang_Hyang @mohmahfudmd Eh anjing. Lo blm pernah ke papua bacot harga bensin. Skrng lo kesana buktiin tuh harga selinter 7rb perak. Mental penyembah kek lu mudah di setir, gausah jauh2 ke papua, lo ke pasar terdekat lo koar2 di jaman jokowi harga murah dan makmur. Buktiin njing 🍜😌"
1499989060936364035,"@ABSetyono @kemkominfo Menkominfo @PlateJohnny buka suara terkait 8 karyawan Palapa Timur Telematika (PTT) tewas diserang oleh Kelompok Kriminal Bersenjata (KKB) di Kabupaten Puncak, Papua."
1499989055299149826,"@TFraudone @archiefivers @idextratime Bisa saja NKRI gempur pakai jet,biar sarang KKB atau GAM hancur tpi korban rakyat sipil akan banyak banget, makanya cara terbaik berunding dengan GAM dan operasi darat untuk memberantas KKB di Papua,bukan pakai jet tempur dan digempur habis-habisan seperti di Yaman"
1499988303524745216,@Stevaniehuangg Mana ini panglima tertinggi mlempem bae emangnya nyawa murah-meriah. Kalo tidak sanggup nanti saya panggil om Putin suruh kerahkan drone Orion ke Papua.
1499988236089040896,@KompasTV Bagus..Ini bisa membantu  menjaga setiap proyek di  di Papua. Klo memang pemerintah gk mampu mengawal setiap proyek infrastruktur di daerah2 konflik seperti papua.
1499988137820717056,@Markonah_003 Jangan lupa kalau udah dilatih kirim ke papua berantas KKB. Kan cuma mereka yang paling NKRI
1499987926339694594,UU otsus dukung pembangunan Papua lebih maju. Nusantara Disiplin Prokes
1499987918227914754,@DonFlamingo_ @lilik_triani @indrasemanggi @Ayang_Hyang @mohmahfudmd Apa2 mahal itu nyanyian elo yang ngaku kaya tapi mental elo pengemis. Malu sama rakyat Papua jaman Soeharto dan SBY bensin se liter 100ribu mereka diam. Emang elo tuh ga kuat drajat 😀😀
1499987870907772931,"@KomnasHAM Woi!!! Sorot tuh di Papua,ada 8 korban,gimana sih?"
1499987738640384005,@Mythicalforest buat apa bunuh orang papua? untuk supaya kas gaji pejabat tebal dan mengģemplang pajak diluar negeri? lebih baik biarin saja rakyat papua menentukan nasib mereka! kita ingin damai
1499987516287438848,@undipmenfess papua
1499987240637779973,@marlina_idha Dan KKB Papua lagi
1499986780149665794,"semua tergantung diri kita masing2, klw kita baik org lain juga akan baik, bahkan bisa lebih. tpi jargon ini ga berlaku diwilayah KKB Papua.

turut berduka saudaraku, surga menantimu 🙏"
1499986774105284608,@tvOneNews Kenapa ga gelar latihan perang di Papua?
1499986356927270921,@TofaTofa_id Nanti klo ketangkep..minta  Maaf..lagumu lek kek..ke papua tu lawan kkb
1499986013074046978,"@jokowi Setap setop urusan Negara orang. itu pak KKB di papua kapan mau dinetralisir? 
itu juga perang pak. Di negeri bapak sendiri, harusnya pemerintah lebih serius dlm penanganan KKB."
1499985660836708353,@007koteka_ Dan sangat disayangkan Komnas HAM tak bersuara melihat peristiwa keji ini di Papua.
1499985252055654403,"@Dputrisolo Kecintaan TNI pada warga pedalaman Papua tak diragukan lagi, Salut 👏👏"
1499985043682623489,@tvOneNews Sesekali latihan di Papua
1499985019456356352,"@GaryLineker It is a good job the world didn’t boycott UK in the last 100 years: Empire, Ireland, sending military arms that killed at least three million (Biafra, East Timor, West Papua, and killing the left) in Nigeria and Indonesia. More recently, Iraq, Libya, and arms to Yemen - Hmm"
1499984903047610370,@Dputrisolo Ada apa dengan Komnas HAM yg membisu terkait pembantaian 8 warga sipil di Papua??
1499984215873835010,"@hanya__dikira Hahahaha...
Gimana daerahnya yaa...

Tau deh di Papua...

Punya bahasanya sendiri...
Hehehehe..."
1499984197418885124,"@jumalikaalajeng Layaknya negara afrika ,semua negara afrika kaya akan sumber daya alam &amp; mineral ,knpa jarang ada negara afrika yg berkembang ? hnya satu,Afrika selatan itu juga persemakmuran inggris kayak papua nugini . Di afrika sengaja di ciptkan konflik terus menerus ."
1499983851833102338,@pacekriboow @berryaro1 @kompascom Boleh kita beda pendapat tapi jangan sampai terpecah belah bangsa ini.... Salam hangat dr saudara di Jawa...sy suka pemain2 bola dr papua gigih dan kuat... Love papua 😍
1499983822787858439,"@tempodotco Hanya kata""kenyataanya bisa lihat sendiri dan ambil kesimpulan sendiri,apa benar cinta papua."
1499983419522322432,"Jual Masker Wajah, Pemutih Badan, Obat Jerawat Herbal Alami di Papua, WA: 082134685661 (Anwar) Garansi Produk Asli Original"
1499983417735512067,"jual vitaline di Papua, WA: 082134685661 (Anwar) #VitalinePapua #Papua #TiensPapua #VitalineTiens"
1499983188625850370,@RNZPacific The real clown in Papua
1499982666699264000,"@VeronicaKoman Segera usir, siapapun yg merusak Alam Papua.."
1499982365883760644,"@satutemanku @KomnasHAM Maaf nih yaa setau gua zamannya presiden terdahulu ga terlalu sering konflik di papua,ko kenapa jadi sering banget yaa🤔🤔"
1499982269460582402,"tuh orang kyknya kepengen orang"" papua makin kesulitan ngakses informasi. apa"" dianggap sebagai kecurigaan. klo mikirnya kyk gt mah sama ae pengennya konflik mulu. kapan mau kelarnya dah. 🤭 koman koman... 🤦"
